2012-01-13,-2000
2012-01-13,-1000
2012-02-13,-1500
2012-02-13,-150
2012-02-13,-350
2012-02-13,-400
2012-02-13,-200
2012-02-13,-300
2012-02-13,-400
2012-02-13,-2400
2012-02-13,-200
2012-02-13,-450
2012-02-13,-400
2012-02-13,-390
2012-02-13,-300
2012-02-13,-200
2012-02-13,-1020
2012-02-13,-1300
2012-02-13,-750
2012-02-13,-750
2012-02-13,-250
2012-02-13,-2850
2012-02-13,-300
2012-02-13,-400
2012-02-13,-550
2012-02-13,-200
2012-02-13,-200
2012-02-13,-900
2012-02-13,-600
2012-02-13,-200
2012-02-13,-650
2012-02-13,-300
2012-02-13,-1150
2012-02-13,-400
2012-02-13,-1300
2012-02-13,-300
2012-02-13,-1700
2012-02-13,-150
2012-02-13,-1000
2012-02-13,-2000
2012-02-13,-400
2012-02-13,-300
2012-02-13,-300
2012-02-13,-350
2012-02-13,-300
2012-02-13,-2800
2012-02-13,-400
2012-02-13,-1000
2012-02-13,-1000
2012-02-13,-1000
2012-02-13,-300
2012-02-13,-1050
2012-02-13,-1200
2012-02-13,-450
2012-02-13,-350
2012-02-13,-600
2012-02-13,-2700
2012-02-13,-900
2012-02-13,-250
2012-02-13,-800
2012-02-13,-900
2012-02-13,-1050
2012-02-13,-2050
2012-02-13,-1500
2012-02-13,-300
2012-02-13,-800
2012-02-13,-250
2012-02-13,-150
2012-02-13,-450
2012-02-13,-550
2012-02-13,-1600
2012-02-13,-350
2012-02-13,-1350
2012-02-13,-400
2012-02-13,-550
2012-02-13,-550
2012-02-13,-500
2012-02-13,-750
2012-02-13,-900
2012-02-13,-950
2012-02-13,-1100
2012-02-13,-450
2012-02-13,-400
2012-02-13,-300
2012-02-13,-400
2012-02-13,-650
2012-02-13,-1000
2012-02-13,-900
2012-02-13,-450
2011-12-30,-300
2011-12-30,-2950
2011-12-30,-33
2011-12-30,-500
2011-12-30,-28
2011-12-30,-400
2011-12-30,-20
2011-12-30,-25
2011-12-30,-18
2011-12-30,-15
2011-12-30,-20
2011-12-30,-15
2011-12-30,-15
2011-12-30,-200
2011-12-23,-2000
2011-12-13,-1100
2011-11-17,-3026
2011-11-17,-3026
2011-11-17,-60520
2011-11-17,-36072
2011-11-17,-36072
2011-11-17,-30060
2011-11-17,-54108
2011-11-17,-30060
2011-11-17,-30060
2011-11-17,-30060
2011-11-17,-75150
2011-11-17,-15130
2011-11-17,-15130
2011-11-17,-15130
2011-11-17,-3026
2011-11-17,-3026
2011-11-17,-757
2011-11-17,-3026
2011-11-17,-3006
2011-11-17,-6012
2011-11-17,-6012
2011-11-17,-18036
2011-11-17,-18036
2011-11-17,-3006
2011-11-17,-3006
2011-11-17,-3006
2011-11-17,-3006
2011-11-17,-3006
2011-11-17,-6012
2011-11-17,-3006
2011-11-17,-3006
2011-11-17,-6012
2011-11-17,-3006
2012-02-13,-15000
2012-02-13,-15000
2012-01-13,-10200
2012-02-13,-24000
2012-02-13,-16000
2012-02-13,-16000
2012-02-13,-16000
2012-02-13,-24000
2012-02-13,-16000
2012-02-13,-20000
2012-02-13,-16000
2012-02-13,-27000
2012-02-13,-8000
2012-02-13,-18000
2012-02-13,-9000
2012-02-13,-18000
2012-02-13,-17000
2012-02-13,-18000
2012-02-13,-19000
2012-02-13,-18000
2012-02-13,-16000
2012-02-13,-10000
2012-02-13,-8250
2012-02-13,-8250
2012-02-13,-8000
2012-02-13,-8000
2012-02-13,-8000
2012-02-13,-10000
2012-02-13,-6000
2012-02-13,-1000
2012-02-13,-1000
2012-02-13,-1000
2012-02-13,-1000
2012-02-13,-3000
2012-02-13,-4600
2012-02-13,-20000
2012-02-13,-38000
2012-02-13,-20000
2012-02-13,-338090
2012-02-13,-56000
2012-02-13,-264285
2012-02-13,-6000
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-600
2012-02-13,-9750
2012-02-13,-3500
2012-02-13,-28700
2012-02-13,-122500
2012-02-13,-50000
2012-02-13,-241500
2012-02-13,-10000
2012-02-13,-18100
2012-02-13,-15000
2012-02-13,-12000
2012-02-13,-20000
2012-02-13,-24000
2012-02-13,-11400
2012-02-13,-90000
2012-02-13,-11400
2012-02-13,-24150
2012-02-13,-8800
2012-02-13,-1500
2012-02-13,-540
2012-02-13,-700
2012-02-13,-150000
2012-02-09,-15000
2012-02-09,-10000
2012-02-09,-20000
2012-02-09,-30000
2012-02-09,-15000
2012-02-09,-78000
2012-02-09,-58870
2012-02-09,-225000
2012-02-09,-3000
2012-02-09,-3000
2012-02-09,-3000
2012-02-09,-3000
2012-02-09,-3000
2012-02-09,-27000
2012-02-09,-90000
2012-02-09,-42200
2012-02-09,-1129
2012-02-09,-14790
2012-02-09,-3733
2012-02-09,-28000
2012-02-09,-22920
2012-02-09,-30000
2012-02-09,-38000
2012-02-09,-27870
2012-02-09,-19360
2012-02-09,-50160
2012-02-09,-10000
2012-02-09,-7000
2012-02-09,-58000
2012-02-09,-10000
2012-02-06,-10000
2012-02-06,-16000
2012-02-06,-8000
2012-02-06,-8000
2012-02-06,-8000
2012-02-06,-6750
2012-02-06,-20000
2012-02-06,-21600
2012-02-06,-7000
2012-02-06,-5000
2012-02-06,-10000
2012-02-06,-12000
2012-02-06,-8000
2012-02-06,-5240
2012-02-06,-5950
2012-02-06,-5000
2012-02-06,-3623
2012-02-06,-7000
2012-02-06,-6000
2012-02-06,-7500
2012-02-06,-10000
2012-02-06,-14100
2012-02-16,-8000
2012-02-06,-13000
2012-02-06,-5000
2012-02-06,-5500
2012-02-06,-1900
2012-02-06,-3300
2012-02-06,-4600
2012-02-06,-6000
2012-02-06,-8000
2012-02-06,-100000
2012-02-06,-25000
2012-02-06,-2500
2012-02-06,-10000
2012-02-06,-22000
2012-02-06,-13000
2012-02-06,-295
2012-02-03,-1250
2012-02-03,-1700
2012-02-03,-2750
2012-02-03,-750
2012-02-03,-1700
2012-02-03,-1250
2012-02-03,-1250
2012-02-03,-1700
2012-02-03,-500
2012-02-03,-1250
2012-02-03,-2000
2012-02-03,-1000
2012-02-03,-1700
2012-02-03,-2000
2012-02-03,-1000
2012-02-03,-1700
2012-02-03,-1700
2012-02-03,-1250
2012-02-03,-750
2012-02-03,-1850
2012-02-03,-750
2012-02-03,-1350
2012-02-03,-1000
2012-02-03,-2050
2012-02-03,-500
2012-02-03,-500
2012-02-03,-500
2012-02-03,-2050
2012-02-03,-500
2012-02-03,-550
2012-02-03,-1550
2012-02-03,-1550
2012-02-03,-550
2012-02-03,-500
2012-02-03,-550
2012-02-03,-500
2012-02-03,-1050
2012-02-03,-1550
2012-02-03,-550
2012-02-03,-1000
2012-02-03,-500
2012-02-03,-550
2012-02-03,-500
2012-02-03,-1550
2012-02-03,-2550
2012-02-03,-2550
2012-02-03,-550
2012-02-03,-3175
2012-02-03,-500
2012-02-03,-1050
2012-02-03,-3175
2012-02-03,-3000
2012-02-03,-1550
2012-02-03,-1800
2012-02-03,-1550
2012-02-03,-1550
2012-02-03,-500
2012-02-03,-1675
2012-02-03,-2100
2012-02-03,-1550
2012-02-03,-1000
2012-02-03,-2175
2012-02-03,-1550
2012-02-03,-500
2012-02-03,-500
2012-02-03,-2450
2012-02-03,-550
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-600
2012-02-03,-3000
2012-02-03,-8000
2012-02-03,-3500
2012-02-03,-3500
2012-02-03,-59220
2012-02-03,-105000
2012-02-03,-15000
2012-02-03,-63000
2012-02-03,-41600
2012-02-03,-2187
2012-02-03,-435
2012-02-03,-264
2012-02-03,-1060
2012-02-03,-540
2012-02-03,-270
2012-02-03,-770
2012-02-03,-940
2012-02-03,-1350
2012-02-03,-5151
2012-02-03,-2800
2012-02-03,-1270
2012-02-03,-2440
2012-02-03,-2140
2012-02-03,-1260
2012-02-03,-1995
2012-02-03,-160
2012-02-03,-500
2012-02-03,-90
2012-02-03,-1410
2012-02-03,-415
2012-02-03,-80
2012-02-03,-20
2012-02-03,-2785
2012-02-03,-1220
2012-02-02,-50000
2012-02-02,-50000
2012-02-02,-52500
2012-02-02,-21000
2012-02-02,-9000
2012-02-02,-6500
2012-02-02,-104000
2012-02-02,-2000
2012-02-02,-2000
2012-02-02,-5000
2012-02-02,-5000
2012-02-02,-4000
2012-02-02,-2000
2012-02-02,-3000
2012-02-02,-18500
2012-01-31,-2800
2012-01-31,-9600
2012-01-31,-37000
2012-01-31,-12000
2012-01-31,-1600
2012-01-31,-1600
2012-01-31,-4800
2012-01-31,-2000
2012-01-31,-7315
2012-01-31,-1735
2012-01-31,-3751
2012-01-31,-10000
2012-01-31,-40000
2012-01-30,-3000
2012-01-30,-3200
2012-01-30,-12800
2012-01-30,-16000
2012-01-30,-14000
2012-01-30,-12750
2012-01-30,-11050
2012-01-30,-9500
2012-01-30,-9350
2012-01-30,-8500
2012-01-30,-5600
2012-01-30,-4640
2012-01-30,-8280
2012-01-30,-5740
2012-01-30,-4100
2012-01-30,-1470
2012-01-30,-12000
2012-01-30,-30000
2012-01-30,-32000
2012-01-30,-20000
2012-01-30,-6500
2012-01-30,-4100
2012-01-30,-7500
2012-01-30,-8610
2012-01-30,-5330
2012-01-30,-8750
2012-01-30,-4130
2012-01-30,-4000
2012-01-30,-6580
2012-01-30,-3400
2012-01-30,-6400
2012-01-30,-5600
2012-01-30,-3200
2012-01-30,-8456
2012-01-30,-7380
2012-01-30,-5740
2012-01-30,-25600
2012-01-20,-10000
2012-01-20,-20000
2012-01-20,-30000
2012-01-20,-15000
2012-01-20,-9000
2012-01-20,-7000
2012-01-20,-9000
2012-01-20,-8400
2012-01-20,-4000
2012-01-20,-6705
2012-01-20,-2000
2012-01-20,-2000
2012-01-20,-3000
2012-01-20,-14000
2012-01-20,-16800
2012-01-20,-10000
2012-01-20,-19360
2012-01-20,-18800
2012-01-20,-2400
2012-01-20,-4800
2012-01-20,-4000
2012-01-20,-9800
2012-01-20,-9800
2012-01-20,-7990
2012-01-20,-9800
2012-01-20,-7000
2012-01-20,-10500
2012-01-20,-7700
2012-01-20,-14770
2012-01-20,-5500
2012-01-20,-6075
2012-01-20,-12740
2012-01-20,-1200
2012-01-20,-2800
2012-01-20,-2590
2012-01-20,-2800
2011-01-20,-2800
2012-01-20,-15610
2012-01-20,-266780
2012-01-20,-80000
2012-01-20,-50000
2012-01-20,-4100
2012-01-20,-4100
2012-01-20,-12300
2012-01-20,-8200
2012-01-20,-8200
2012-01-20,-8200
2012-01-20,-8200
2012-01-20,-12300
2012-01-20,-12200
2012-01-20,-12300
2012-01-20,-8200
2012-01-20,-8200
2012-01-20,-16400
2012-01-20,-8200
2012-01-20,-53300
2012-01-20,-13000
2012-01-20,-8200
2012-01-20,-16400
2012-01-20,-41000
2012-01-20,-80000
2012-01-20,-200000
2012-01-20,-30000
2012-01-20,-5000
2012-01-20,-3600
2012-01-20,-12000
2012-01-20,-16900
2012-01-20,-660
2012-01-20,-722
2011-01-20,-3150
2012-01-20,-4200
2012-01-20,-6000
2012-01-20,-4000
2012-01-19,-3000
2012-01-19,-3000
2012-01-19,-3000
2012-01-19,-8560
2012-01-19,-20000
2012-01-19,-20000
2012-01-19,-24000
2012-01-19,-33600
2012-01-19,-16250
2012-01-19,-300
2012-01-19,-300
2012-01-19,-300
2012-01-19,-300
2012-01-19,-300
2012-01-19,-300
2012-01-19,-1100
2012-01-19,-1000
2012-01-19,-1000
2012-01-19,-1000
2012-01-19,-1000
2012-01-19,-525
2012-01-19,-570
2012-01-19,-400
2012-01-19,-400
2012-01-19,-400
2012-01-19,-400
2012-01-19,-550
2012-01-19,-431
2012-01-19,-1067
2012-01-19,-500
2012-01-19,-500
2012-01-19,-500
2012-01-19,-500
2012-01-19,-1300
2012-01-19,-500
2012-01-19,-500
2012-01-19,-500
2012-01-19,-500
2012-01-19,-500
2012-01-19,-390
2012-01-19,-765
2012-01-19,-170
2012-01-19,-780
2012-01-19,-700
2012-01-19,-500
2012-01-19,-500
2012-01-19,-2800
2012-01-19,-600
2012-01-19,-600
2012-01-19,-600
2012-01-19,-600
2012-01-19,-600
2012-01-19,-600
2012-01-19,-600
2012-01-19,-600
2012-01-19,-900
2012-01-19,-750
2012-01-19,-800
2012-01-19,-800
2012-01-19,-800
2012-01-19,-1000
2012-01-19,-1500
2012-01-19,-1500
2012-01-19,-1500
2012-01-19,-1500
2012-01-19,-960
2012-01-19,-1000
2012-01-19,-1000
2012-01-19,-1800
2012-01-19,-1800
2012-01-19,-1800
2012-01-19,-1800
2012-01-19,-1040
2012-01-19,-450
2012-01-19,-450
2012-01-19,-500
2012-01-19,-500
2012-01-19,-1400
2012-01-19,-1400
2012-01-19,-1400
2012-01-19,-1400
2012-01-18,-6500
2012-01-18,-10000
2012-01-18,-875
2012-01-18,-918
2012-01-18,-3500
2012-01-18,-3218
2012-01-18,-1217
2012-01-18,-1575
2012-01-18,-2500
2012-01-18,-2000
2012-01-18,-8600
2012-01-18,-950
2012-01-18,-18000
2012-01-18,-11475
2012-01-18,-459585
2012-01-18,-800
2012-01-18,-800
2012-01-18,-800
2012-01-18,-1900
2012-01-18,-1900
2012-01-18,-1900
2012-01-18,-1900
2012-01-18,-1900
2012-01-18,-1900
2012-01-18,-400
2012-01-17,-4600
2012-01-17,-2460
2012-01-17,-18500
2012-01-17,-31500
2012-01-17,-2600
2012-01-17,-11500
2012-01-17,-1848
2012-01-16,-3750
2012-01-16,-31500
2012-01-16,-6880
2012-01-16,-10320
2012-01-16,-6400
2012-01-16,-19200
2012-01-16,-25600
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-500
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-3000
2012-01-16,-12000
2012-01-16,-93600
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-1000
2012-01-16,-440
2012-01-16,-440
2012-01-16,-440
2012-01-16,-100
2012-01-15,-2000
2012-01-15,-360
2012-01-15,-47250
2012-01-15,-6000
2012-01-15,-78400
2012-01-15,-45000
2012-01-15,-75250
2012-01-15,-28800
2012-01-15,-90000
2012-01-15,-20940
2012-01-15,-212500
2012-01-15,-104750
2012-01-15,-35100
2012-01-15,-24400
2012-01-15,-52480
2012-01-15,-17500
2012-01-15,-6090
2012-01-15,-38400
2012-01-15,-33600
2012-01-15,-24000
2012-01-14,-700000
2012-01-14,-12000
2012-01-14,-60000
2012-01-14,-1600
2012-01-14,-1800
2012-01-14,-8610
2012-01-14,-2600
2012-01-14,-4000
2012-01-14,-3570
2012-01-14,-2450
2012-01-14,-1935
2012-01-14,-8340
2012-01-14,-4610
2012-01-14,-1200
2012-01-14,-21000
2012-01-14,-14000
2012-01-14,-21000
2012-01-14,-14000
2012-01-14,-14000
2012-01-14,-24500
2012-01-14,-28000
2012-01-14,-21000
2012-01-14,-7000
2012-01-14,-21000
2012-01-14,-13740
2012-01-14,-3000
2012-01-14,-9600
2012-01-14,-9800
2012-01-14,-4000
2012-01-14,-1800
2012-01-14,-2000
2012-01-14,-2000
2012-01-14,-1000
2012-01-14,-1000
2012-01-14,-1000
2012-01-14,-1000
2012-01-14,-2000
2012-01-14,-1000
2012-01-14,-4500
2012-01-14,-1600
2012-01-14,-10500
2012-01-14,-21000
2012-01-14,-3000
2012-01-14,-4200
2012-01-14,-15000
2012-01-14,-3000
2012-01-14,-3000
2012-01-14,-2150
2012-01-14,-16800
2012-01-14,-1499
2012-01-14,-9240
2012-01-14,-95000
2012-01-14,-43000
2012-01-14,-90000
2012-01-14,-70000
2012-01-14,-80000
2012-01-14,-90000
2012-01-14,-97000
2012-01-14,-90000
2012-01-14,-17500
2012-01-14,-17500
2012-01-14,-18000
2012-01-14,-6100
2012-01-14,-9600
2012-01-14,-24000
2012-01-14,-23100
2012-01-14,-24000
2012-01-13,-11813
2012-01-13,-300000
2012-01-13,-115500
2012-01-13,-28000
2012-01-13,-40000
2012-01-13,-192000
2012-01-13,-32000
2012-01-13,-76000
2012-01-13,-237000
2012-01-13,-33750
2012-01-13,-36000
2012-01-13,-102000
2012-01-13,-87000
2012-01-13,-12000
2012-01-13,-9000
2012-01-13,-8000
2012-01-13,-126000
2012-01-13,-473000
2012-01-13,-65000
2012-01-13,-6575
2012-01-13,-880
2012-01-13,-880
2012-01-13,-880
2012-01-13,-385
2012-01-13,-385
2012-01-13,-385
2012-01-13,-385
2012-01-13,-385
2012-01-13,-385
2012-01-13,-770
2012-01-13,-385
2012-01-13,-385
2012-01-13,-990
2012-01-13,-770
2012-01-13,-990
2012-01-13,-385
2012-01-13,-385
2012-01-13,-385
2012-01-13,-385
2012-01-03,-330
2012-01-13,-990
2012-01-13,-990
2012-01-13,-990
2012-01-13,-2160
2012-01-13,-10000
2012-01-13,-12000
2012-01-13,-21370
2012-01-13,-27600
2012-01-13,-1100
2012-01-13,-685
2012-01-13,-700
2012-01-13,-1088
2012-01-13,-900
2012-01-13,-1158
2012-01-13,-733
2012-01-13,-609
2012-01-13,-250
2012-01-13,-300
2012-01-13,-514
2012-01-13,-533
2012-01-13,-830
2012-01-13,-1000
2012-01-13,-350
2012-01-13,-21000
2012-01-13,-1188
2012-01-13,-1010
2012-01-13,-1000
2012-01-13,-1000
2012-01-13,-1000
2012-01-13,-1000
2012-01-13,-1000
2012-01-13,-1000
2012-01-13,-1000
2012-01-13,-1000
2012-01-13,-1000
2012-01-13,-4073
2012-01-13,-4500
2012-01-13,-451
2012-01-13,-3250
2012-01-13,-2261
2012-01-13,-3500
2012-01-13,-500
2012-01-13,-1500
2012-01-13,-1500
2012-01-13,-1500
2012-01-13,-1500
2012-01-13,-1500
2012-01-13,-1500
2012-01-13,-1500
2012-01-13,-1500
2012-01-13,-1500
2012-01-13,-10374
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-500
2012-01-13,-13650
2012-01-12,-330
2012-01-12,-990
2012-01-12,-330
2012-01-12,-330
2012-01-12,-990
2012-01-12,-990
2012-01-12,-990
2012-01-12,-990
2012-01-12,-330
2012-01-12,-990
2012-01-12,-330
2012-01-12,-990
2012-01-12,-990
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-990
2012-01-12,-990
2012-01-12,-2780
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-330
2012-01-12,-440
2012-01-12,-440
2012-01-12,-440
2012-01-12,-440
2012-01-12,-8640
2012-01-12,-13000
2012-01-12,-21000
2012-01-12,-18000
2012-01-12,-15000
2012-01-12,-11000
2012-01-12,-500
2012-01-12,-500
2012-01-12,-800
2012-01-12,-800
2012-01-12,-800
2012-01-12,-800
2012-01-12,-800
2012-01-12,-800
2012-01-12,-800
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-2865
2012-01-12,-8440
2012-01-12,-2304
2012-01-12,-1770
2012-01-12,-1820
2012-01-12,-2200
2012-01-12,-3000
2012-01-12,-19791
2012-01-12,-4200
2012-01-12,-2100
2012-01-12,-700
2012-01-12,-6000
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-500
2012-01-12,-600
2012-01-12,-200
2012-01-12,-1121
2012-01-12,-410
2012-01-12,-140
2012-01-12,-10500
2012-01-12,-8800
2012-01-12,-10000
2012-01-12,-10000
2012-01-12,-6000
2012-01-12,-6000
2012-01-12,-10000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-2000
2012-01-12,-885
2012-01-12,-6375
2012-01-12,-10000
2012-01-12,-10000
2012-01-12,-10000
2012-01-12,-10000
2012-01-12,-10000
2012-01-12,-10000
2012-01-12,-10000
2012-01-12,-10000
2012-01-11,-3750
2012-01-11,-33000
2012-01-11,-218000
2012-01-11,-22500
2012-01-11,-15750
2012-01-11,-8000
2012-01-11,-9690
2012-01-11,-1200
2012-01-11,-3220
2012-01-11,-40000
2012-01-11,-1200
2012-01-11,-2000
2012-01-11,-1760
2012-01-11,-5800
2012-01-11,-4800
2012-01-11,-2800
2012-01-11,-5000
2012-01-11,-6500
2012-01-11,-9500
2012-01-11,-7600
2012-01-11,-4200
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-400
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-440
2012-01-11,-960
2012-01-11,-5000
2012-01-11,-7000
2012-01-11,-5000
2012-01-11,-3000
2012-01-11,-3450
2012-01-11,-540
2012-01-11,-324
2012-01-11,-324
2012-01-11,-324
2012-01-11,-324
2012-01-11,-550
2012-01-11,-540
2012-01-11,-3500
2012-01-11,-324
2012-01-11,-324
2012-01-11,-8000
2012-01-11,-324
2012-01-11,-540
2012-01-11,-648
2012-01-11,-648
2012-01-10,-14400
2012-01-10,-10332
2012-01-10,-19840
2012-01-10,-18560
2012-01-10,-330
2012-01-10,-330
2012-01-10,-330
2012-01-10,-330
2012-01-10,-660
2012-01-10,-660
2012-01-10,-660
2012-01-10,-660
2012-01-10,-660
2012-01-10,-660
2012-01-10,-550
2012-01-10,-330
2012-01-10,-220
2012-01-10,-220
2012-01-10,-1680
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-400
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-300
2012-01-10,-7795
2012-01-10,-30000
2012-01-10,-6000
2012-01-10,-42300
2012-01-09,-440
2012-01-09,-500
2012-01-09,-500
2012-01-09,-500
2012-01-09,-500
2012-01-09,-500
2012-01-09,-500
2012-01-09,-500
2012-01-09,-500
2012-01-09,-500
